2015-11-30,988,988,980,981,347700,981
2015-11-27,983,989,979,984,252600,984
2015-11-26,978,985,974,981,272600,981
2015-11-25,997,997,972,975,453400,975
2015-11-24,983,995,978,994,437600,994
2015-11-20,994,1000,977,982,463600,982
2015-11-19,979,997,973,992,654800,992
2015-11-18,984,987,969,970,426600,970
2015-11-17,975,992,971,978,454300,978
2015-11-16,953,974,952,969,376900,969
2015-11-13,963,970,957,969,456000,969
2015-11-12,952,969,951,967,870700,967
2015-11-11,930,959,926,957,870700,957
2015-11-10,899,940,897,935,1012200,935
2015-11-09,895,905,889,900,824600,900
2015-11-06,886,887,873,887,216600,887
2015-11-05,876,889,869,882,280000,882
2015-11-04,897,899,869,872,330200,872
2015-11-02,900,906,882,883,348200,883
2015-10-30,892,924,892,911,1157100,911
2015-10-29,879,890,875,889,794800,889
2015-10-28,881,891,878,882,461400,882
2015-10-27,875,890,874,881,286400,881
2015-10-26,885,890,873,878,271200,878
2015-10-23,890,897,884,885,392400,885
2015-10-22,880,888,871,879,240400,879
2015-10-21,863,887,860,879,492400,879
2015-10-20,860,873,852,857,318200,857
2015-10-19,836,863,834,857,400100,857
2015-10-16,844,847,833,838,214300,838
2015-10-15,832,843,829,836,360800,836
2015-10-14,837,840,824,837,500400,837
2015-10-13,857,858,841,843,381500,843
2015-10-09,847,860,840,859,322800,859
2015-10-08,878,878,836,839,498400,839
2015-10-07,858,882,845,878,528600,878
2015-10-06,853,860,840,852,348400,852
2015-10-05,845,853,831,845,291100,845
2015-10-02,825,847,822,841,430900,841
2015-10-01,820,839,808,835,530700,835
2015-09-30,800,822,800,820,347800,820
2015-09-29,810,815,787,792,422000,792
2015-09-28,823,834,813,824,328600,824
2015-09-25,846,847,826,838,317200,838
2015-09-24,815,844,815,831,412800,831
2015-09-18,844,850,825,827,388000,827
2015-09-17,834,855,833,844,418500,844
2015-09-16,838,841,824,834,328000,834
2015-09-15,815,840,810,834,578200,834
2015-09-14,819,821,805,808,335800,808
2015-09-11,800,817,796,809,459300,809
2015-09-10,796,801,785,798,341900,798
2015-09-09,808,808,795,807,346400,807
2015-09-08,796,808,788,789,335200,789
2015-09-07,781,796,777,792,503100,792
2015-09-04,798,799,776,788,697400,788
2015-09-03,820,829,792,793,824600,793
2015-09-02,828,838,807,811,580300,811
2015-09-01,867,868,829,829,619500,829
2015-08-31,861,886,842,882,886500,882
2015-08-28,878,885,859,861,768000,861
2015-08-27,879,879,852,856,1170200,856
2015-08-26,838,849,812,819,1127200,819
2015-08-25,819,849,800,824,725100,824
2015-08-24,854,867,841,843,594400,843
2015-08-21,875,898,875,882,465300,882
2015-08-20,900,912,892,896,426000,896
2015-08-19,920,930,897,900,930400,900
2015-08-18,924,936,920,931,653900,931
2015-08-17,904,925,899,922,591500,922
2015-08-14,925,930,915,919,562400,919
2015-08-13,916,937,907,924,1215200,924
2015-08-12,911,922,900,918,808300,918
2015-08-11,909,921,896,912,1124000,912
2015-08-10,874,906,872,904,1029800,904
2015-08-07,848,878,845,876,1534100,876
2015-08-06,795,868,795,856,1980300,856
2015-08-05,805,805,791,801,879800,801
2015-08-04,812,816,798,803,771900,803
2015-08-03,820,821,808,812,472400,812
2015-07-31,821,821,812,819,442800,819
2015-07-30,814,823,813,819,405800,819
2015-07-29,830,836,815,817,468700,817
2015-07-28,826,833,821,830,380800,830
2015-07-27,839,846,825,826,797000,826
2015-07-24,854,858,846,848,605500,848
2015-07-23,870,870,855,861,455700,861
2015-07-22,884,887,871,871,414100,871
2015-07-21,868,888,867,884,625300,884
2015-07-17,861,872,857,868,662900,868
2015-07-16,870,870,856,861,836100,861
2015-07-15,864,872,851,871,688700,871
2015-07-14,863,874,861,866,765200,866
2015-07-13,853,868,846,857,843900,857
2015-07-10,845,862,837,852,876000,852
2015-07-09,826,847,795,847,1641300,847
2015-07-08,858,863,842,844,1051400,844
2015-07-07,861,868,850,863,748900,863
2015-07-06,862,867,855,859,790800,859
2015-07-03,879,881,866,868,570300,868
2015-07-02,875,889,866,884,774900,884
2015-07-01,872,879,864,877,954900,877
2015-06-30,866,873,853,867,841600,867
2015-06-29,877,885,872,872,543000,872
2015-06-26,898,899,885,895,486200,895
2015-06-25,907,907,897,897,569800,897
2015-06-24,916,919,907,910,440600,910
2015-06-23,904,914,899,913,743200,913
2015-06-22,909,911,900,902,702300,902
2015-06-19,928,931,908,912,762500,912
