2015-11-30,1446,1478,1446,1473,2783500,1473
2015-11-27,1450,1462,1445,1452,950400,1452
2015-11-26,1450,1465,1442,1455,1057000,1455
2015-11-25,1440,1463,1438,1448,1279600,1448
2015-11-24,1450,1452,1434,1443,1621700,1443
2015-11-20,1461,1474,1451,1460,922700,1460
2015-11-19,1473,1485,1455,1469,1574100,1469
2015-11-18,1450,1463,1447,1452,881600,1452
2015-11-17,1462,1466,1441,1446,1725000,1446
2015-11-16,1430,1450,1424,1445,894300,1445
2015-11-13,1453,1468,1449,1460,1378700,1460
2015-11-12,1459,1475,1456,1470,1264600,1470
2015-11-11,1489,1492,1457,1473,1701600,1473
2015-11-10,1519,1519,1490,1500,1979300,1500
2015-11-09,1559,1566,1521,1537,2513600,1537
2015-11-06,1519,1547,1502,1541,1444000,1541
2015-11-05,1475,1517,1475,1495,1869700,1495
2015-11-04,1531,1554,1464,1470,2927800,1470
2015-11-02,1528,1551,1509,1518,1768700,1518
2015-10-30,1611,1624,1544,1558,2438300,1558
2015-10-29,1615,1641,1592,1633,1378100,1633
2015-10-28,1580,1603,1573,1585,900200,1585
2015-10-27,1620,1632,1586,1591,969800,1591
2015-10-26,1652,1663,1627,1630,1388100,1630
2015-10-23,1611,1627,1601,1612,772300,1612
2015-10-22,1548,1580,1546,1563,564800,1563
2015-10-21,1516,1574,1516,1569,977300,1569
2015-10-20,1512,1520,1501,1514,644000,1514
2015-10-19,1537,1538,1493,1503,838900,1503
2015-10-16,1545,1563,1533,1542,975200,1542
2015-10-15,1493,1533,1482,1527,702700,1527
2015-10-14,1546,1548,1496,1501,934100,1501
2015-10-13,1562,1578,1546,1550,846800,1550
2015-10-09,1538,1583,1529,1583,1141800,1583
2015-10-08,1513,1548,1506,1519,1270300,1519
2015-10-07,1477,1515,1474,1503,1240300,1503
2015-10-06,1506,1519,1471,1476,845600,1476
2015-10-05,1481,1493,1461,1472,857700,1472
2015-10-02,1455,1469,1427,1458,1031500,1458
2015-10-01,1429,1472,1401,1458,1298300,1458
2015-09-30,1407,1445,1390,1434,2279000,1434
2015-09-29,1465,1468,1371,1377,3795900,1377
2015-09-28,1550,1557,1507,1518,883800,1518
2015-09-25,1543,1570,1521,1566,860200,1566
2015-09-24,1590,1598,1540,1541,1174600,1541
2015-09-18,1631,1631,1592,1602,1562000,1602
2015-09-17,1644,1673,1644,1652,1025000,1652
2015-09-16,1662,1668,1615,1629,1490400,1629
2015-09-15,1646,1682,1632,1665,1197600,1665
2015-09-14,1670,1677,1616,1631,780900,1631
2015-09-11,1707,1709,1653,1656,1788300,1656
2015-09-10,1629,1674,1617,1667,1042300,1667
2015-09-09,1635,1699,1627,1682,2198400,1682
2015-09-08,1585,1597,1554,1558,793000,1558
2015-09-07,1549,1590,1530,1575,903700,1575
2015-09-04,1619,1619,1543,1559,1468700,1559
2015-09-03,1587,1629,1584,1602,1777600,1602
2015-09-02,1573,1598,1550,1559,1711100,1559
2015-09-01,1644,1644,1603,1603,1318300,1603
2015-08-31,1685,1685,1650,1657,982900,1657
2015-08-28,1667,1700,1651,1686,1245300,1686
2015-08-27,1645,1660,1615,1616,1046100,1616
2015-08-26,1556,1639,1522,1621,2096100,1621
2015-08-25,1530,1645,1530,1566,2453700,1566
2015-08-24,1654,1693,1618,1618,2339200,1618
2015-08-21,1733,1764,1727,1730,1791500,1730
2015-08-20,1810,1827,1795,1799,1344900,1799
2015-08-19,1858,1869,1822,1822,1221000,1822
2015-08-18,1875,1892,1871,1871,947500,1871
2015-08-17,1879,1887,1862,1880,1091900,1880
2015-08-14,1870,1890,1864,1873,891500,1873
2015-08-13,1863,1896,1856,1879,1013500,1879
2015-08-12,1899,1912,1865,1884,1335000,1884
2015-08-11,1915,1929,1907,1917,1849300,1917
2015-08-10,1915,1915,1876,1893,1527000,1893
2015-08-07,1914,1926,1904,1915,1296200,1915
2015-08-06,1917,1944,1912,1929,3165800,1929
2015-08-05,1850,1910,1814,1904,3019500,1904
2015-08-04,1750,1878,1749,1847,5269900,1847
2015-08-03,1717,1723,1685,1689,809100,1689
2015-07-31,1684,1715,1666,1714,1306200,1714
2015-07-30,1650,1676,1650,1653,1140700,1653
2015-07-29,1608,1655,1571,1632,1676400,1632
2015-07-28,1670,1688,1660,1676,1120300,1676
2015-07-27,1676,1692,1662,1683,903500,1683
2015-07-24,1670,1697,1669,1682,731000,1682
2015-07-23,1704,1719,1676,1685,1071800,1685
2015-07-22,1719,1722,1700,1701,1032100,1701
2015-07-21,1745,1749,1729,1746,689900,1746
2015-07-17,1725,1731,1716,1728,641000,1728
2015-07-16,1731,1740,1709,1735,1495300,1735
2015-07-15,1730,1742,1718,1732,1286800,1732
2015-07-14,1725,1738,1712,1723,1647200,1723
2015-07-13,1665,1700,1660,1691,1042100,1691
2015-07-10,1660,1674,1641,1655,1306500,1655
2015-07-09,1614,1650,1563,1647,2536100,1647
2015-07-08,1721,1725,1670,1670,1764500,1670
2015-07-07,1711,1726,1708,1720,1210800,1720
2015-07-06,1732,1741,1703,1707,1956700,1707
2015-07-03,1746,1769,1744,1768,1159000,1768
2015-07-02,1756,1756,1730,1730,2066400,1730
2015-07-01,1772,1785,1747,1756,1017800,1756
2015-06-30,1750,1771,1730,1734,1797100,1734
2015-06-29,1767,1767,1737,1750,1750800,1750
2015-06-26,1812,1817,1796,1812,1146900,1812
2015-06-25,1840,1843,1824,1827,968100,1827
